247, 29653, 0, 18.962445, 3059.229803, 4, 0, 4
140, 29546, 0, 21.523546, 3067.946781, 6, 0, 6
232, 29638, 0, 19.030562, 3087.706323, 5, 0, 5
243, 29649, 0, 19.070081, 3091.640195, 4, 0, 4
47, 29453, 0, 23.362130, 3969.787359, 9, 0, 9
142, 29548, 0, 26.783248, 3963.116194, 6, 0, 6
16, 29422, 0, 23.294259, 3114.712854, 6, 0, 6
37, 29443, 0, 23.388672, 3978.230476, 5, 0, 5
220, 29626, 0, 22.823707, 3976.217473, 6, 0, 6
87, 29493, 0, 23.426678, 3988.845325, 7, 0, 7
297, 29703, 0, 20.348369, 3992.305136, 6, 0, 6
230, 29636, 0, 22.849138, 3991.825762, 8, 0, 8
92, 29498, 0, 25.294339, 3997.757205, 8, 0, 8
192, 29598, 0, 24.153591, 3995.654688, 6, 0, 6
199, 29605, 0, 19.292491, 3116.298509, 5, 0, 5
265, 29671, 0, 19.341647, 3118.757670, 5, 0, 5
249, 29655, 0, 19.424350, 3127.242342, 5, 0, 5
180, 29586, 0, 25.807201, 4010.737685, 6, 0, 6
187, 29593, 0, 23.050095, 4013.563722, 5, 0, 5
384, 29790, 0, 19.288311, 3472.081215, 5, 0, 5
111, 29517, 0, 18.712173, 3139.708740, 4, 0, 4
334, 29740, 0, 17.244465, 3027.728871, 4, 0, 4
26, 29432, 0, 23.396251, 3146.504094, 5, 0, 5
172, 29578, 0, 22.557911, 3141.958100, 5, 0, 5
80, 29486, 0, 19.045056, 3153.081099, 5, 0, 5
209, 29615, 0, 19.779158, 3175.501611, 5, 0, 5
60, 29466, 0, 19.159540, 3185.564558, 8, 0, 8
36, 29442, 0, 19.185750, 3194.234847, 5, 0, 5
146, 29552, 0, 22.981510, 3190.667819, 6, 0, 6
52, 29458, 0, 23.518705, 4029.568152, 8, 0, 8
224, 29630, 0, 19.893310, 3191.301125, 6, 0, 6
221, 29627, 0, 19.905369, 3193.605942, 5, 0, 5
313, 29719, 0, 21.984748, 3915.853107, 5, 0, 5
24, 29430, 0, 23.650509, 3202.309445, 8, 0, 8
21, 29427, 0, 23.711121, 3215.097666, 8, 0, 8
214, 29620, 0, 20.076391, 3215.332495, 5, 0, 5
259, 29665, 0, 20.116722, 3222.217433, 5, 0, 5
225, 29631, 0, 20.133385, 3223.279881, 5, 0, 5
177, 29583, 0, 26.772577, 4028.606869, 6, 0, 6
258, 29664, 0, 26.603495, 4027.310051, 7, 0, 7
311, 29717, 0, 22.170685, 3923.816929, 5, 0, 5
269, 29675, 0, 23.186642, 4038.824072, 5, 0, 5
353, 29759, 0, 22.033617, 3926.277488, 5, 0, 5
68, 29474, 0, 23.586157, 4044.862122, 7, 0, 7
381, 29787, 0, 18.553863, 3505.123440, 5, 0, 5
106, 29512, 0, 22.869513, 4051.759932, 14, 0, 14
96, 29502, 0, 23.610525, 4056.047967, 6, 0, 6
229, 29635, 0, 23.490862, 4067.218162, 6, 0, 6
310, 29716, 0, 22.404326, 3955.735792, 6, 0, 6
174, 29580, 0, 22.617905, 3230.212502, 5, 0, 5
94, 29500, 0, 19.433176, 3240.150287, 6, 0, 6
66, 29472, 0, 19.531117, 3265.057637, 5, 0, 5
132, 29538, 0, 23.974765, 4078.119876, 7, 0, 7
51, 29457, 0, 22.441585, 3812.917105, 6, 0, 6
293, 29699, 0, 20.780470, 4084.134953, 6, 0, 6
373, 29779, 0, 18.781113, 3548.682557, 5, 0, 5
252, 29658, 0, 23.651953, 4090.450314, 6, 0, 6
451, 29857, 0, 18.528149, 3566.496043, 4, 0, 4
379, 29785, 0, 18.888434, 3576.479128, 12, 0, 12
73, 29479, 0, 23.903297, 4124.059420, 9, 0, 9
128, 29534, 0, 23.214508, 4123.187290, 9, 0, 9
331, 29737, 0, 22.429029, 4006.093954, 6, 0, 6
302, 29708, 0, 24.766689, 4120.423336, 6, 0, 6
218, 29624, 0, 24.014730, 4131.370744, 6, 0, 6
276, 29682, 0, 22.632046, 4131.025068, 6, 0, 6
38, 29444, 0, 23.979181, 4141.447908, 10, 0, 10
241, 29647, 0, 24.269329, 4134.104568, 6, 0, 6
193, 29599, 0, 24.107949, 4136.856534, 6, 0, 6
54, 29460, 0, 23.996849, 4144.975721, 8, 0, 8
254, 29660, 0, 24.164853, 4140.729997, 6, 0, 6
19, 29425, 0, 27.989234, 4146.124639, 9, 0, 9
118, 29524, 0, 23.477329, 4166.773152, 12, 0, 12
234, 29640, 0, 24.456909, 4166.108905, 6, 0, 6
275, 29681, 0, 18.602304, 3258.811500, 5, 0, 5
81, 29487, 0, 24.281394, 4195.814291, 12, 0, 12
46, 29452, 0, 24.370975, 4224.325098, 7, 0, 7
35, 29441, 0, 24.380608, 4225.374770, 8, 0, 8
250, 29656, 0, 24.988858, 4217.097886, 7, 0, 7
197, 29603, 0, 26.325090, 4229.459743, 6, 0, 6
114, 29520, 0, 23.919292, 4238.704084, 6, 0, 6
100, 29506, 0, 24.040885, 4271.581496, 8, 0, 8
484, 29890, 0, 16.147165, 3727.688303, 5, 0, 5
335, 29741, 0, 22.951671, 4161.756197, 6, 0, 6
223, 29629, 0, 26.321304, 4276.849749, 5, 0, 5
236, 29642, 0, 20.411507, 3258.166357, 5, 0, 5
266, 29672, 0, 20.422518, 3261.953284, 5, 0, 5
332, 29738, 0, 18.529494, 3177.992715, 5, 0, 5
166, 29572, 0, 24.222616, 3292.587471, 7, 0, 7
242, 29648, 0, 20.672909, 3293.756613, 5, 0, 5
262, 29668, 0, 20.781152, 3301.999296, 6, 0, 6
137, 29543, 0, 26.642602, 3316.629992, 7, 0, 7
246, 29652, 0, 20.924476, 3326.447458, 5, 0, 5
79, 29485, 0, 19.934772, 3339.921029, 8, 0, 8
48, 29454, 0, 19.946792, 3345.516953, 7, 0, 7
202, 29608, 0, 20.960800, 3342.983053, 6, 0, 6
91, 29497, 0, 19.976407, 3364.328091, 6, 0, 6
176, 29582, 0, 23.125482, 3358.618703, 7, 0, 7
67, 29473, 0, 20.072333, 3376.568311, 6, 0, 6
314, 29720, 0, 19.350884, 3306.620654, 5, 0, 5
69, 29475, 0, 20.339683, 3436.562070, 8, 0, 8
274, 29680, 0, 19.339482, 3430.470961, 4, 0, 4
231, 29637, 0, 25.121380, 4284.056951, 6, 0, 6
58, 29464, 0, 20.375623, 3464.000948, 5, 0, 5
62, 29468, 0, 20.403400, 3472.064209, 12, 0, 12
149, 29555, 0, 25.053133, 3476.106350, 18, 0, 18
50, 29456, 0, 20.483681, 3512.199565, 8, 0, 8
184, 29590, 0, 21.117257, 3515.077767, 5, 0, 5
78, 29484, 0, 20.583684, 3530.896153, 6, 0, 6
298, 29704, 0, 18.993136, 3529.646547, 4, 0, 4
55, 29461, 0, 20.591853, 3540.377150, 6, 0, 6
190, 29596, 0, 25.219537, 4302.717296, 7, 0, 7
375, 29781, 0, 19.968390, 3788.150861, 7, 0, 7
123, 29529, 0, 24.281759, 4334.542798, 7, 0, 7
383, 29789, 0, 20.032841, 3803.016291, 8, 0, 8
363, 29769, 0, 20.104406, 3811.390591, 5, 0, 5
105, 29511, 0, 24.329931, 4354.970685, 6, 0, 6
299, 29705, 0, 24.405578, 4356.801167, 8, 0, 8
104, 29510, 0, 24.386000, 4370.464664, 7, 0, 7
330, 29736, 0, 23.567783, 4253.278450, 6, 0, 6
198, 29604, 0, 25.373576, 4374.213637, 6, 0, 6
352, 29758, 0, 18.966724, 3425.445636, 6, 0, 6
319, 29725, 0, 19.845119, 3433.137776, 5, 0, 5
228, 29634, 0, 21.214155, 3549.656556, 5, 0, 5
277, 29683, 0, 19.804305, 3557.487862, 5, 0, 5
320, 29726, 0, 20.458112, 3448.454897, 5, 0, 5
217, 29623, 0, 21.320192, 3582.322564, 5, 0, 5
391, 29797, 0, 20.202137, 3846.299595, 9, 0, 9
83, 29489, 0, 20.766702, 3594.566452, 5, 0, 5
125, 29531, 0, 24.543636, 4393.531644, 10, 0, 10
170, 29576, 0, 24.962707, 3599.586996, 9, 0, 9
328, 29734, 0, 19.908827, 3488.685086, 5, 0, 5
278, 29684, 0, 20.046446, 3617.205824, 5, 0, 5
376, 29782, 0, 20.280940, 3862.752188, 9, 0, 9
15, 29421, 0, 29.204807, 4409.076301, 11, 0, 11
183, 29589, 0, 25.485685, 4418.837916, 7, 0, 7
99, 29505, 0, 24.657319, 4422.234157, 11, 0, 11
288, 29694, 0, 21.809189, 4419.258486, 5, 0, 5
321, 29727, 0, 23.982934, 4317.467125, 6, 0, 6
388, 29794, 0, 20.443946, 3898.170484, 6, 0, 6
260, 29666, 0, 25.512253, 4436.804877, 7, 0, 7
489, 29895, 0, 16.766372, 3899.316889, 4, 0, 4
143, 29549, 0, 29.103821, 4456.573772, 9, 0, 9
71, 29477, 0, 24.850706, 4479.448796, 6, 0, 6
397, 29803, 0, 19.458701, 3939.078596, 5, 0, 5
380, 29786, 0, 20.705560, 3942.275029, 9, 0, 9
31, 29437, 0, 24.949007, 4496.735400, 8, 0, 8
318, 29724, 0, 24.377415, 4388.956081, 7, 0, 7
351, 29757, 0, 19.274741, 3521.079256, 5, 0, 5
85, 29491, 0, 25.061617, 4518.152715, 10, 0, 10
569, 29996, 0, 16.427701, 3588.882421, 10, 0, 10
339, 29745, 0, 24.116043, 4436.445309, 6, 0, 6
253, 29659, 0, 25.805851, 4559.918962, 7, 0, 7
134, 29540, 0, 26.585164, 4563.770317, 9, 0, 9
237, 29643, 0, 25.978719, 4588.535929, 6, 0, 6
151, 29557, 0, 30.733837, 4589.869173, 12, 0, 12
185, 29591, 0, 26.020122, 4598.362469, 7, 0, 7
53, 29459, 0, 25.422047, 4607.101874, 8, 0, 8
418, 29824, 0, 20.135463, 4066.793691, 8, 0, 8
435, 29841, 0, 19.953599, 4081.545065, 6, 0, 6
420, 29826, 0, 18.665700, 4091.256357, 6, 0, 6
267, 29673, 0, 26.219214, 4630.428736, 7, 0, 7
219, 29625, 0, 26.799338, 4632.195141, 8, 0, 8
216, 29622, 0, 26.235361, 4633.158248, 6, 0, 6
290, 29696, 0, 23.011860, 4642.758463, 7, 0, 7
362, 29768, 0, 22.142896, 4106.892593, 7, 0, 7
446, 29852, 0, 20.069972, 4108.840875, 4, 0, 4
119, 29525, 0, 26.450027, 4659.686002, 9, 0, 9
400, 29806, 0, 20.492890, 4125.910069, 5, 0, 5
207, 29613, 0, 26.482879, 4664.989519, 6, 0, 6
34, 29440, 0, 26.354741, 4674.775941, 11, 0, 11
306, 29712, 0, 25.279591, 4565.532507, 6, 0, 6
389, 29795, 0, 22.328042, 4144.276792, 8, 0, 8
345, 29751, 0, 20.952385, 3507.078585, 4, 0, 4
317, 29723, 0, 20.242690, 3512.799881, 5, 0, 5
148, 29554, 0, 25.086446, 3628.286229, 7, 0, 7
303, 29709, 0, 20.362866, 3636.891111, 5, 0, 5
264, 29670, 0, 21.569920, 3640.207229, 5, 0, 5
428, 29834, 0, 20.646219, 4170.206252, 5, 0, 5
226, 29632, 0, 26.808653, 4712.049298, 6, 0, 6
410, 29816, 0, 19.980988, 4178.060364, 6, 0, 6
63, 29469, 0, 26.983251, 4721.899278, 9, 0, 9
200, 29606, 0, 26.908538, 4717.976793, 7, 0, 7
296, 29702, 0, 23.931930, 4718.728785, 7, 0, 7
300, 29706, 0, 25.313900, 4731.325352, 6, 0, 6
494, 29900, 0, 17.951287, 3817.641336, 7, 0, 7
408, 29814, 0, 20.207418, 4211.291382, 6, 0, 6
606, 30034, 0, 17.851456, 3818.488043, 5, 0, 5
472, 29878, 0, 19.038999, 4217.323782, 5, 0, 5
256, 29662, 0, 28.902250, 4753.263690, 7, 0, 7
426, 29832, 0, 22.108228, 4219.749975, 6, 0, 6
195, 29601, 0, 27.188280, 4777.060413, 7, 0, 7
356, 29762, 0, 25.022550, 4667.000765, 6, 0, 6
273, 29679, 0, 26.056657, 4792.056693, 6, 0, 6
45, 29451, 0, 27.392313, 4802.077467, 7, 0, 7
443, 29849, 0, 20.877509, 4256.778097, 9, 0, 9
97, 29503, 0, 27.255842, 4804.064870, 23, 0, 23
342, 29748, 0, 25.613722, 4687.097762, 6, 0, 6
107, 29513, 0, 27.331778, 4815.198561, 16, 0, 16
56, 29462, 0, 27.480264, 4821.386797, 8, 0, 8
390, 29796, 0, 23.083405, 4275.967587, 7, 0, 7
592, 30020, 0, 17.287902, 3891.404992, 5, 0, 5
387, 29793, 0, 23.168903, 4288.057612, 9, 0, 9
421, 29827, 0, 20.593003, 4289.549960, 7, 0, 7
417, 29823, 0, 20.629318, 4297.088916, 5, 0, 5
658, 30086, 0, 17.988955, 3993.036640, 6, 0, 6
441, 29847, 0, 24.950594, 5004.111565, 8, 0, 8
552, 29979, 0, 22.793134, 4611.364970, 7, 0, 7
577, 30004, 0, 21.639429, 4615.521724, 5, 0, 5
588, 30015, 0, 21.352609, 4623.330966, 8, 0, 8
450, 29856, 0, 27.023015, 5022.569026, 6, 0, 6
578, 30005, 0, 21.742888, 4635.419693, 7, 0, 7
447, 29853, 0, 24.960815, 5032.158087, 8, 0, 8
361, 29767, 0, 25.685582, 5034.007978, 7, 0, 7
492, 29898, 0, 22.555753, 4645.085636, 7, 0, 7
585, 30012, 0, 17.519695, 3907.438748, 4, 0, 4
369, 29775, 0, 23.381181, 4311.864560, 7, 0, 7
101, 29507, 0, 27.618422, 4855.601160, 8, 0, 8
333, 29739, 0, 26.300825, 4738.650962, 7, 0, 7
579, 30006, 0, 17.733664, 3919.215856, 4, 0, 4
413, 29819, 0, 20.830210, 4329.740597, 5, 0, 5
322, 29728, 0, 26.650064, 4762.504638, 6, 0, 6
206, 29612, 0, 27.625553, 4883.738564, 7, 0, 7
542, 29969, 0, 22.663721, 4655.423552, 7, 0, 7
458, 29864, 0, 20.347442, 4344.694627, 5, 0, 5
497, 29907, 0, 18.648953, 3957.661944, 9, 0, 9
407, 29813, 0, 22.906064, 4347.521964, 5, 0, 5
444, 29850, 0, 21.242163, 4348.592733, 5, 0, 5
127, 29533, 0, 27.790612, 4895.254748, 10, 0, 10
501, 29911, 0, 18.692142, 3962.066696, 5, 0, 5
496, 29902, 0, 19.989667, 3963.757616, 6, 0, 6
338, 29744, 0, 26.514819, 4802.304223, 7, 0, 7
548, 29975, 0, 19.205527, 3991.042168, 5, 0, 5
475, 29881, 0, 24.083612, 5080.140468, 6, 0, 6
438, 29844, 0, 25.604820, 5087.580667, 7, 0, 7
613, 30041, 0, 19.691555, 4088.662601, 7, 0, 7
635, 30063, 0, 19.693085, 4089.790881, 5, 0, 5
614, 30042, 0, 19.759157, 4100.808569, 5, 0, 5
574, 30001, 0, 22.953503, 4726.121453, 15, 0, 15
436, 29842, 0, 21.663394, 4383.906595, 5, 0, 5
454, 29860, 0, 21.176955, 4404.571496, 8, 0, 8
565, 29992, 0, 19.136350, 4018.817086, 5, 0, 5
568, 29995, 0, 23.444323, 4738.787163, 12, 0, 12
366, 29772, 0, 25.023523, 4414.763171, 6, 0, 6
416, 29822, 0, 25.334550, 5133.045205, 7, 0, 7
452, 29858, 0, 21.271809, 4416.094979, 6, 0, 6
533, 29955, 0, 18.903947, 4027.646019, 7, 0, 7
571, 29998, 0, 19.044897, 4034.232417, 5, 0, 5
474, 29880, 0, 20.382240, 4431.839813, 5, 0, 5
481, 29887, 0, 20.181675, 4439.742500, 5, 0, 5
530, 29952, 0, 18.994744, 4055.539729, 5, 0, 5
337, 29743, 0, 26.865824, 4878.253945, 6, 0, 6
287, 29693, 0, 25.473219, 5016.405642, 9, 0, 9
555, 29982, 0, 23.497199, 4742.719277, 10, 0, 10
393, 29799, 0, 28.099739, 5138.405315, 10, 0, 10
377, 29783, 0, 27.930194, 5151.199151, 8, 0, 8
464, 29870, 0, 25.103464, 5155.794735, 6, 0, 6
449, 29855, 0, 25.649761, 5158.945531, 7, 0, 7
409, 29815, 0, 25.700025, 5170.558029, 7, 0, 7
398, 29804, 0, 27.143139, 5169.483334, 8, 0, 8
708, 30136, 0, 19.212267, 4169.929406, 13, 0, 13
534, 29956, 0, 23.485667, 4786.835355, 9, 0, 9
549, 29976, 0, 24.146044, 4785.727699, 8, 0, 8
554, 29981, 0, 24.160103, 4798.087048, 16, 0, 16
718, 30146, 0, 18.989144, 4189.956281, 7, 0, 7
595, 30023, 0, 22.534947, 4806.301880, 6, 0, 6
587, 30014, 0, 22.916530, 4813.816206, 8, 0, 8
434, 29840, 0, 26.794490, 5208.278363, 8, 0, 8
459, 29865, 0, 25.668365, 5210.939523, 6, 0, 6
747, 30175, 0, 19.932486, 4204.084742, 7, 0, 7
692, 30120, 0, 19.512191, 4218.137073, 6, 0, 6
477, 29883, 0, 25.218418, 5231.099372, 9, 0, 9
662, 30090, 0, 19.825201, 4227.118962, 6, 0, 6
673, 30101, 0, 17.328656, 3465.159329, 4, 0, 4
74, 29480, 0, 28.430666, 5034.036035, 9, 0, 9
448, 29854, 0, 22.136034, 4500.918696, 8, 0, 8
607, 30035, 0, 20.763863, 4232.160257, 5, 0, 5
564, 29991, 0, 21.886470, 4115.565229, 11, 0, 11
682, 30110, 0, 15.438417, 3502.546946, 4, 0, 4
557, 29984, 0, 24.479639, 4857.232568, 11, 0, 11
404, 29810, 0, 27.595994, 5254.609702, 7, 0, 7
684, 30112, 0, 19.900171, 4250.333026, 5, 0, 5
517, 29939, 0, 23.873804, 4871.109421, 8, 0, 8
455, 29861, 0, 26.405889, 5266.520375, 7, 0, 7
524, 29946, 0, 25.789418, 4872.852060, 10, 0, 10
621, 30049, 0, 21.089334, 4263.316269, 6, 0, 6
511, 29933, 0, 24.134054, 4895.368892, 9, 0, 9
525, 29947, 0, 24.150923, 4895.654038, 8, 0, 8
480, 29886, 0, 25.759500, 5294.891785, 10, 0, 10
582, 30009, 0, 24.280651, 4901.290314, 6, 0, 6
590, 30018, 0, 23.276684, 4905.568143, 7, 0, 7
427, 29833, 0, 27.299574, 5310.820965, 7, 0, 7
575, 30002, 0, 23.802792, 4919.291843, 7, 0, 7
476, 29882, 0, 26.086308, 5317.966109, 7, 0, 7
386, 29792, 0, 29.754447, 5333.341011, 16, 0, 16
631, 30059, 0, 17.270092, 3330.244817, 4, 0, 4
529, 29951, 0, 24.802880, 4950.012653, 12, 0, 12
634, 30062, 0, 21.906466, 4345.570870, 5, 0, 5
704, 30132, 0, 20.373421, 4348.853206, 6, 0, 6
566, 29993, 0, 25.389640, 4976.222944, 7, 0, 7
581, 30008, 0, 23.887592, 4981.098842, 6, 0, 6
627, 30055, 0, 22.026341, 4370.080289, 7, 0, 7
467, 29873, 0, 26.905117, 5381.421452, 7, 0, 7
495, 29901, 0, 24.950201, 4990.561771, 12, 0, 12
691, 30119, 0, 20.901539, 4384.853691, 5, 0, 5
515, 29937, 0, 25.049320, 5006.590571, 8, 0, 8
507, 29929, 0, 25.258696, 5013.936166, 12, 0, 12
403, 29809, 0, 28.877468, 5405.393259, 6, 0, 6
541, 29967, 0, 25.279112, 5017.609648, 6, 0, 6
689, 30117, 0, 21.276409, 4408.568257, 8, 0, 8
667, 30095, 0, 20.642387, 4409.822588, 7, 0, 7
657, 30085, 0, 20.733094, 4413.933028, 6, 0, 6
538, 29960, 0, 25.409403, 5037.123706, 8, 0, 8
523, 29945, 0, 21.516808, 4469.322161, 5, 0, 5
431, 29837, 0, 24.400144, 4509.041321, 8, 0, 8
292, 29698, 0, 25.598276, 5055.459867, 13, 0, 13
326, 29732, 0, 27.696512, 4949.891769, 6, 0, 6
283, 29689, 0, 25.793110, 5067.375401, 8, 0, 8
445, 29851, 0, 24.150668, 4524.806166, 9, 0, 9
536, 29958, 0, 25.615799, 5057.688318, 18, 0, 18
465, 29871, 0, 21.208622, 4527.661400, 8, 0, 8
561, 29988, 0, 20.267980, 4137.900941, 7, 0, 7
512, 29934, 0, 25.658306, 5061.627097, 6, 0, 6
457, 29863, 0, 21.983424, 4534.895721, 7, 0, 7
414, 29820, 0, 21.746490, 4568.302382, 7, 0, 7
505, 29927, 0, 19.546765, 4211.886289, 6, 0, 6
466, 29872, 0, 21.420711, 4611.037129, 5, 0, 5
412, 29818, 0, 21.834225, 4612.211561, 10, 0, 10
382, 29788, 0, 25.555026, 4621.586048, 17, 0, 17
439, 29845, 0, 22.816395, 4626.524998, 10, 0, 10
433, 29839, 0, 22.987156, 4626.680068, 8, 0, 8
437, 29843, 0, 22.884496, 4629.140554, 7, 0, 7
205, 29611, 0, 24.689709, 4199.263041, 7, 0, 7
540, 29966, 0, 19.674145, 4242.576671, 14, 0, 14
191, 29597, 0, 29.230788, 5186.701047, 7, 0, 7
341, 29747, 0, 27.606861, 5076.787442, 7, 0, 7
374, 29780, 0, 24.886770, 4650.377745, 15, 0, 15
479, 29885, 0, 21.231180, 4664.369129, 6, 0, 6
395, 29801, 0, 23.512696, 4674.925012, 6, 0, 6
532, 29954, 0, 19.801424, 4294.599740, 7, 0, 7
491, 29897, 0, 19.839067, 4299.965934, 10, 0, 10
371, 29777, 0, 24.985565, 4698.612264, 10, 0, 10
508, 29930, 0, 19.937632, 4315.220682, 9, 0, 9
594, 30022, 0, 19.178796, 4317.377501, 7, 0, 7
543, 29970, 0, 20.676716, 4323.400918, 6, 0, 6
399, 29805, 0, 23.730282, 4723.109617, 6, 0, 6
424, 29830, 0, 22.310443, 4731.881080, 7, 0, 7
572, 29999, 0, 20.427281, 4344.750553, 13, 0, 13
453, 29859, 0, 22.724034, 4742.120735, 7, 0, 7
364, 29770, 0, 25.306585, 4746.401585, 15, 0, 15
470, 29876, 0, 21.878498, 4754.377381, 7, 0, 7
189, 29595, 0, 29.507488, 5298.412815, 11, 0, 11
