327, 28730, 2, 24.030187, 362.754145, 0
366, 28769, 2, 19.023832, 366.646894, 0
265, 28666, 2, 20.373888, 1317.490854, 0
345, 28748, 2, 18.940773, 383.747265, 0
328, 28731, 2, 16.532120, 390.298630, 0
376, 28779, 2, 27.941162, 389.440685, 0
220, 28621, 2, 22.933134, 1339.848937, 0
346, 28749, 2, 19.836826, 406.357549, 0
329, 28732, 2, 20.922995, 410.226870, 0
266, 28667, 2, 20.716887, 1364.761544, 0
372, 28775, 2, 24.021018, 421.587959, 0
335, 28738, 2, 20.294631, 430.982600, 0
330, 28733, 2, 24.870263, 433.858578, 0
375, 28778, 2, 17.255590, 448.678000, 0
221, 28622, 2, 21.055164, 1390.217495, 0
341, 28744, 2, 19.941198, 454.847245, 0
331, 28734, 2, 22.253988, 460.819801, 0
365, 28768, 2, 25.219584, 468.436849, 0
267, 28668, 2, 24.820625, 1412.436340, 0
347, 28750, 2, 19.263630, 474.931848, 0
332, 28735, 2, 22.812927, 484.546152, 0
222, 28623, 2, 21.906094, 1441.007790, 0
374, 28777, 2, 22.994996, 494.693804, 0
353, 28756, 2, 24.195847, 498.231748, 1
405, 28808, 2, 22.664751, 505.732944, 0
355, 28758, 2, 22.986458, 510.385057, 1
368, 28771, 2, 25.751292, 519.965404, 0
356, 28759, 2, 19.331916, 526.701261, 0
403, 28806, 2, 23.390144, 529.520313, 0
223, 28624, 2, 21.846945, 1485.263671, 0
362, 28765, 2, 18.364764, 547.608328, 0
404, 28807, 2, 26.965717, 553.909166, 0
431, 28834, 2, 19.838212, 16.022753, 0
224, 28625, 2, 17.257291, 1513.647816, 0
338, 28741, 2, 19.187441, 575.694344, 0
432, 28835, 2, 15.578631, 39.799116, 0
400, 28803, 2, 22.098135, 583.421732, 0
268, 28669, 2, 25.680674, 1532.454002, 1
334, 28737, 2, 19.810612, 598.713341, 0
433, 28836, 2, 15.811402, 59.480459, 0
398, 28801, 2, 28.833477, 607.729406, 0
340, 28743, 2, 20.519071, 621.801444, 0
434, 28837, 2, 19.836647, 79.501871, 0
225, 28626, 2, 28.910739, 1566.005877, 0
395, 28798, 2, 22.792289, 638.082228, 0
343, 28746, 2, 25.097089, 645.698848, 0
435, 28838, 2, 20.885173, 102.908457, 0
271, 28672, 2, 25.444605, 1595.689337, 0
401, 28804, 2, 21.635782, 663.313183, 0
436, 28839, 2, 20.691090, 127.021765, 0
349, 28752, 2, 25.131969, 673.141293, 0
295, 28696, 2, 26.207790, 1622.213040, 0
394, 28797, 2, 19.157678, 685.656341, 0
354, 28757, 2, 21.339534, 701.069195, 0
439, 28842, 2, 28.444303, 155.240212, 0
402, 28805, 2, 25.946399, 707.060736, 0
226, 28627, 2, 26.426723, 1652.508694, 0
359, 28762, 2, 24.362051, 725.607531, 0
272, 28673, 2, 19.771099, 1681.476944, 0
428, 28831, 2, 29.545600, 186.162461, 0
396, 28799, 2, 25.970771, 734.913994, 0
360, 28763, 2, 25.435642, 752.408405, 0
438, 28841, 2, 17.374717, 218.336312, 1
399, 28802, 2, 20.467717, 764.430360, 0
296, 28697, 2, 29.088907, 1703.311263, 0
361, 28764, 2, 22.541240, 779.582484, 0
397, 28800, 2, 21.640620, 787.702406, 0
440, 28843, 2, 28.881994, 238.769217, 0
273, 28674, 2, 28.237357, 1737.353179, 0
406, 28809, 2, 18.222455, 810.107790, 0
348, 28751, 2, 26.825329, 803.293851, 0
441, 28844, 2, 18.091073, 269.099523, 0
297, 28698, 2, 30.110230, 1766.740796, 0
8, 28409, 2, 21.674778, 1784.359808, 0
408, 28811, 2, 28.990842, 836.256301, 0
443, 28846, 2, 27.975522, 291.051322, 0
228, 28629, 2, 18.854685, 1799.944525, 0
10, 28411, 2, 25.226498, 1808.232770, 0
444, 28847, 2, 24.089162, 322.911236, 0
409, 28812, 2, 27.418596, 865.392529, 0
274, 28675, 2, 23.760769, 1821.307283, 0
13, 28414, 2, 19.694069, 1841.802540, 0
445, 28848, 2, 19.891911, 347.116982, 0
411, 28814, 2, 27.913163, 896.200985, 0
229, 28630, 2, 19.819662, 1854.529444, 0
14, 28415, 2, 25.855661, 1863.416596, 0
447, 28850, 2, 15.822620, 375.056434, 0
412, 28815, 2, 18.536487, 925.737393, 0
275, 28676, 2, 20.811906, 1876.418703, 0
15, 28416, 2, 23.023645, 1890.733647, 0
448, 28851, 2, 19.941361, 399.033538, 1
414, 28817, 2, 23.826516, 952.310137, 0
16, 28417, 2, 25.013793, 1916.437639, 0
230, 28631, 2, 28.109931, 1906.820983, 0
451, 28854, 2, 24.043641, 422.952487, 0
415, 28818, 2, 29.295160, 978.893661, 0
300, 28701, 2, 21.508446, 1935.092638, 0
17, 28418, 2, 23.133172, 1942.979505, 0
452, 28855, 2, 24.919335, 449.842134, 0
231, 28632, 2, 17.988637, 1960.740324, 0
18, 28419, 2, 17.067033, 1968.532419, 0
416, 28819, 2, 23.990925, 1015.963247, 0
427, 28830, 2, 20.708455, 478.907153, 0
19, 28420, 2, 27.256070, 1989.887052, 0
417, 28820, 2, 25.183747, 1042.849571, 0
453, 28856, 2, 20.799741, 502.055222, 0
233, 28634, 2, 28.759444, 1990.452119, 0
20, 28421, 2, 23.859959, 2018.772255, 0
418, 28821, 2, 31.425942, 1069.254703, 0
454, 28857, 2, 30.790997, 527.854464, 0
303, 28704, 2, 28.751135, 2019.870750, 0
21, 28422, 2, 29.629672, 2044.486297, 0
419, 28822, 2, 23.555020, 1101.027775, 0
455, 28858, 2, 23.253444, 560.173404, 0
234, 28635, 2, 26.179720, 2052.394920, 0
22, 28423, 2, 17.896521, 2075.723283, 0
420, 28823, 2, 19.767034, 1124.684566, 0
456, 28859, 2, 26.289438, 584.331350, 0
304, 28705, 2, 25.585299, 2078.526631, 0
23, 28424, 2, 23.854692, 2097.219491, 0
421, 28824, 2, 26.634088, 1145.399372, 0
457, 28860, 2, 27.850286, 610.743484, 0
235, 28636, 2, 22.468394, 2107.708637, 0
24, 28425, 2, 26.415168, 2122.597887, 0
385, 28788, 2, 22.252035, 1174.764169, 0
458, 28861, 2, 19.201579, 639.471249, 0
305, 28706, 2, 24.453028, 2131.568538, 0
25, 28426, 2, 27.466427, 2149.991306, 0
384, 28787, 2, 24.614827, 1200.382002, 0
459, 28862, 2, 21.365012, 661.197649, 0
236, 28637, 2, 25.361924, 2160.889974, 0
27, 28428, 2, 17.457083, 2179.614481, 0
460, 28863, 2, 19.574331, 682.955663, 0
387, 28790, 2, 27.374348, 1226.050680, 0
461, 28864, 2, 20.255443, 702.667994, 0
379, 28782, 2, 28.836382, 1244.837477, 0
29, 28430, 2, 23.449641, 2205.402161, 0
386, 28789, 2, 22.762539, 1254.217628, 0
462, 28865, 2, 18.236343, 724.404910, 0
382, 28785, 2, 23.126070, 1274.032055, 0
389, 28792, 2, 24.315162, 1280.589525, 0
31, 28432, 2, 25.161308, 2237.247389, 0
463, 28866, 2, 21.993317, 744.884737, 0
380, 28783, 2, 27.395240, 1298.309622, 0
390, 28793, 2, 18.546517, 1306.755973, 0
32, 28433, 2, 17.387908, 2263.397058, 0
426, 28829, 2, 20.622928, 770.884817, 0
391, 28794, 2, 17.791098, 1327.018966, 0
378, 28781, 2, 20.883715, 1328.351105, 0
33, 28434, 2, 20.284057, 2284.593921, 0
425, 28828, 2, 20.091553, 803.568457, 0
34, 28435, 2, 17.805970, 2307.272986, 0
393, 28796, 2, 24.772122, 1348.374865, 0
377, 28780, 2, 21.835789, 1351.860958, 0
37, 28438, 2, 24.242340, 2328.520119, 0
381, 28784, 2, 23.959059, 1377.363140, 0
383, 28786, 2, 26.615900, 1374.908338, 0
544, 28947, 2, 27.991079, 39.285811, 0
306, 28707, 2, 17.758035, 2346.547620, 0
36, 28437, 2, 19.223128, 2353.680301, 1
392, 28795, 2, 20.785422, 1404.013448, 0
604, 29007, 2, 23.542773, 73.722869, 0
237, 28638, 2, 17.875291, 2368.235667, 0
539, 28942, 2, 20.593285, 875.800491, 0
388, 28791, 2, 24.503914, 1428.437429, 0
616, 29019, 2, 24.225742, 97.475156, 0
527, 28930, 2, 20.059731, 897.209696, 0
239, 28640, 2, 15.236395, 2399.029138, 0
137, 28538, 2, 22.063037, 2405.663770, 0
610, 29013, 2, 22.163115, 122.831216, 0
530, 28933, 2, 24.436129, 920.237503, 0
240, 28641, 2, 22.222793, 2420.309947, 0
138, 28539, 2, 25.456159, 2428.270874, 1
537, 28940, 2, 23.068458, 944.761787, 1
241, 28642, 2, 18.740160, 2443.152142, 1
607, 29010, 2, 23.662787, 153.688468, 1
139, 28540, 2, 22.165862, 2453.689768, 1
243, 28644, 2, 20.367977, 2453.858826, 1
525, 28928, 2, 24.694249, 956.792266, 1
140, 28541, 2, 16.539169, 2457.298707, 1
589, 28992, 2, 26.413137, 162.092780, 1
538, 28941, 2, 26.664713, 960.118131, 1
141, 28542, 2, 26.273047, 2499.970514, 0
579, 28982, 2, 21.525546, 212.447913, 0
534, 28937, 2, 25.847926, 1002.813123, 0
142, 28543, 2, 16.694204, 2528.611968, 0
526, 28929, 2, 20.082400, 1032.603051, 0
588, 28991, 2, 20.588507, 237.388809, 0
244, 28645, 2, 28.418815, 2521.892748, 0
143, 28544, 2, 20.413893, 2549.051401, 0
603, 29006, 2, 17.254662, 260.372493, 0
242, 28643, 2, 18.998113, 2555.085725, 1
520, 28923, 2, 27.531345, 1057.111582, 0
613, 29016, 2, 20.970641, 279.994950, 0
144, 28545, 2, 22.300277, 2570.898530, 0
517, 28920, 2, 19.749013, 1085.159094, 0
245, 28646, 2, 26.598812, 2576.236756, 0
145, 28546, 2, 20.450376, 2596.839645, 0
615, 29018, 2, 27.595500, 301.876894, 0
246, 28647, 2, 22.027427, 2604.463005, 0
523, 28926, 2, 27.357484, 1109.227307, 0
147, 28548, 2, 19.872854, 2621.632585, 0
581, 28984, 2, 22.516116, 331.582281, 0
248, 28649, 2, 24.505426, 2633.781306, 0
541, 28944, 2, 24.588872, 1139.901095, 0
148, 28549, 2, 24.140917, 2645.318830, 0
594, 28997, 2, 29.839829, 355.677998, 0
532, 28935, 2, 17.092129, 1167.556708, 0
149, 28550, 2, 19.356624, 2670.664717, 0
568, 28971, 2, 28.603318, 386.646667, 0
540, 28943, 2, 28.586469, 1196.253298, 0
150, 28551, 2, 30.848214, 2690.478887, 0
570, 28973, 2, 30.264961, 416.475343, 0
151, 28552, 2, 23.099939, 2722.566248, 0
513, 28916, 2, 27.714641, 1225.981920, 0
576, 28979, 2, 22.486142, 447.575942, 0
152, 28553, 2, 21.467255, 2748.546469, 0
515, 28918, 2, 24.336857, 1256.425819, 0
582, 28985, 2, 27.061822, 471.165390, 0
518, 28921, 2, 23.728602, 1285.080181, 0
154, 28555, 2, 27.578122, 2777.390839, 0
583, 28986, 2, 27.185565, 498.679937, 0
536, 28939, 2, 23.283871, 1309.356160, 0
155, 28556, 2, 24.146875, 2808.731886, 0
552, 28955, 2, 19.155670, 528.223729, 0
157, 28558, 2, 19.723337, 2837.385618, 0
529, 28932, 2, 26.625306, 1334.037010, 0
484, 28887, 2, 18.822432, 1347.388324, 0
554, 28957, 2, 22.727505, 552.612617, 0
158, 28559, 2, 24.471696, 2860.337288, 0
533, 28936, 2, 28.198086, 1364.607563, 0
560, 28963, 2, 27.383814, 579.203055, 0
159, 28560, 2, 21.541759, 2887.627181, 0
535, 28938, 2, 26.845484, 1393.346942, 0
563, 28966, 2, 26.339012, 608.186693, 0
160, 28561, 2, 29.856013, 2910.971257, 0
564, 28967, 2, 21.510323, 636.923062, 0
528, 28931, 2, 29.289545, 1423.073908, 0
514, 28917, 2, 22.543312, 1454.392996, 0
572, 28975, 2, 26.983666, 659.706981, 0
163, 28564, 2, 28.497680, 2948.585004, 0
308, 28711, 2, 20.180821, 2023.362492, 0
521, 28924, 2, 21.076609, 1480.064956, 0
164, 28565, 2, 18.267303, 2978.562602, 0
574, 28977, 2, 26.432658, 687.963392, 0
422, 28825, 2, 17.932390, 2050.009426, 0
531, 28934, 2, 26.020723, 1502.453052, 0
592, 28995, 2, 18.083924, 715.659110, 0
512, 28915, 2, 24.357734, 1524.987539, 0
423, 28826, 2, 28.349421, 2071.449200, 0
519, 28922, 2, 22.237594, 1530.449289, 0
593, 28996, 2, 24.149444, 737.897085, 0
464, 28867, 2, 20.320598, 1558.158559, 0
424, 28827, 2, 28.155123, 2100.083700, 0
547, 28950, 2, 21.025439, 770.469184, 0
465, 28868, 2, 27.501233, 1579.180893, 0
489, 28892, 2, 20.401893, 1589.709045, 0
548, 28951, 2, 20.894065, 794.556346, 0
618, 29021, 2, 19.993235, 796.857540, 0
501, 28904, 2, 22.329565, 1609.900455, 0
466, 28869, 2, 25.433545, 1607.942131, 0
551, 28954, 2, 23.268682, 816.147604, 0
504, 28907, 2, 20.032918, 1633.159341, 0
556, 28959, 2, 23.019897, 840.081128, 0
619, 29022, 2, 27.392167, 837.647588, 0
468, 28871, 2, 28.190623, 1638.339031, 0
506, 28909, 2, 25.416779, 1656.185244, 0
620, 29023, 2, 22.599651, 866.389221, 0
561, 28964, 2, 27.685912, 866.848824, 0
469, 28872, 2, 24.593729, 1669.700520, 0
495, 28898, 2, 17.270333, 1684.182329, 0
621, 29024, 2, 21.746474, 891.330569, 0
565, 28968, 2, 19.310094, 895.436148, 0
480, 28883, 2, 26.320389, 1695.630991, 0
486, 28889, 2, 20.190233, 1705.850008, 0
577, 28980, 2, 25.979252, 917.720197, 0
622, 29025, 2, 28.725226, 916.409982, 0
474, 28877, 2, 24.521518, 1726.072689, 0
492, 28895, 2, 28.868868, 1729.465204, 0
580, 28983, 2, 26.262801, 944.322062, 0
473, 28876, 2, 28.999062, 1753.111820, 0
491, 28894, 2, 27.509167, 1766.187466, 0
623, 29026, 2, 24.250500, 976.869611, 0
586, 28989, 2, 29.376576, 972.902935, 0
479, 28882, 2, 21.405758, 1784.911087, 0
591, 28994, 2, 18.269007, 1003.386217, 0
488, 28891, 2, 27.638092, 1802.152391, 0
624, 29027, 2, 27.657894, 1013.580954, 0
475, 28878, 2, 29.735185, 1808.447715, 0
596, 28999, 2, 26.071614, 1023.483294, 0
498, 28901, 2, 24.428588, 1833.022870, 0
477, 28880, 2, 20.405023, 1841.647440, 0
597, 29000, 2, 23.627814, 1050.383131, 0
627, 29030, 2, 24.546574, 1048.640439, 0
500, 28903, 2, 20.269972, 1861.170139, 0
598, 29001, 2, 18.609927, 1074.919586, 0
478, 28881, 2, 26.450225, 1863.584476, 0
626, 29029, 2, 22.560737, 1074.161974, 1
508, 28911, 2, 18.253156, 1882.753091, 0
602, 29005, 2, 26.847444, 1094.863065, 0
628, 29031, 2, 20.638860, 1100.270556, 0
472, 28875, 2, 26.938472, 1892.130203, 0
511, 28914, 2, 18.505921, 1902.650804, 0
550, 28953, 2, 15.973512, 1127.437456, 0
471, 28874, 2, 23.233203, 1919.462093, 0
629, 29032, 2, 22.697158, 1121.789016, 0
494, 28897, 2, 19.447398, 1930.131924, 0
585, 28988, 2, 20.271176, 1145.569421, 0
476, 28879, 2, 22.866771, 1943.522095, 0
497, 28900, 2, 19.318070, 1950.069890, 0
630, 29033, 2, 23.989588, 1148.482043, 0
559, 28962, 2, 18.722359, 1167.892498, 0
483, 28886, 2, 19.708005, 1978.323876, 0
632, 29035, 2, 23.783781, 1177.185299, 0
499, 28902, 2, 24.153592, 1977.301547, 0
605, 29008, 2, 17.882204, 1187.605209, 0
470, 28873, 2, 27.326634, 1999.321722, 0
487, 28890, 2, 22.957209, 2003.156421, 0
633, 29036, 2, 23.587055, 1205.229404, 0
562, 28965, 2, 28.264553, 1210.504326, 1
496, 28899, 2, 18.735134, 2027.049918, 0
571, 28974, 2, 19.056911, 1239.213568, 1
635, 29038, 2, 20.522287, 1240.391777, 0
503, 28906, 2, 17.560561, 2047.535113, 0
549, 28952, 2, 18.611194, 1260.416127, 1
3, 28404, 2, 28.214082, 3553.725095, 0
490, 28893, 2, 18.847544, 2067.626152, 0
637, 29040, 2, 25.761111, 1266.487798, 0
600, 29003, 2, 25.833466, 1280.429630, 1
4, 28405, 2, 23.286459, 3582.396610, 0
510, 28913, 2, 25.255808, 2088.423585, 0
639, 29042, 2, 20.174793, 1296.271916, 0
614, 29017, 2, 21.639520, 1307.533380, 1
640, 29043, 2, 20.636509, 1319.765661, 0
612, 29015, 2, 24.072785, 1333.212547, 1
642, 29045, 2, 19.853752, 1348.381463, 0
9, 28410, 2, 16.083901, 3649.573739, 0
567, 28970, 2, 17.079449, 1361.601759, 1
601, 29004, 2, 22.084631, 1387.720893, 1
609, 29012, 2, 24.137910, 1413.046745, 1
569, 28972, 2, 20.311337, 1442.357041, 1
575, 28978, 2, 28.485622, 1438.216080, 1
553, 28956, 2, 29.622736, 1441.728445, 1
555, 28958, 2, 27.448601, 1463.620146, 1
590, 28993, 2, 20.871797, 1469.089183, 1
573, 28976, 2, 23.659029, 1471.038588, 1
587, 28990, 2, 18.539570, 1491.651124, 1
557, 28960, 2, 19.043314, 1492.077134, 1
608, 29011, 2, 22.965255, 1510.727892, 1
566, 28969, 2, 20.894548, 1513.600253, 1
829, 29232, 2, 15.752541, 18.014242, 0
599, 29002, 2, 22.285554, 1535.482029, 1
833, 29236, 2, 12.624436, 37.433912, 0
617, 29020, 2, 22.647010, 1558.753961, 1
852, 29255, 2, 15.856866, 49.469584, 0
845, 29248, 2, 24.766236, 56.509536, 0
853, 29256, 2, 23.292215, 61.851379, 0
854, 29257, 2, 19.126316, 86.328452, 0
645, 29048, 2, 23.656648, 100.668721, 0
839, 29242, 2, 25.294878, 84.578229, 0
824, 29227, 2, 18.737287, 111.484958, 0
646, 29049, 2, 27.894515, 127.998638, 0
855, 29258, 2, 27.868121, 113.181850, 0
830, 29233, 2, 22.777642, 131.054241, 0
647, 29050, 2, 15.486042, 156.363798, 0
856, 29259, 2, 23.750506, 141.673048, 0
836, 29239, 2, 19.494109, 154.127655, 0
648, 29051, 2, 20.227335, 175.850978, 0
857, 29260, 2, 27.922734, 173.016473, 0
808, 29211, 2, 29.465720, 176.896521, 0
649, 29052, 2, 27.982251, 199.920826, 0
818, 29221, 2, 19.922410, 202.628881, 0
810, 29213, 2, 21.069035, 207.508719, 0
