21659, 2, 24.680346, 392.389164, 0, 0, 0
21845, 2, 20.021993, 357.983692, 0, 0, 0
21833, 2, 24.025020, 384.496267, 0, 0, 0
21683, 2, 20.578097, 427.864718, 0, 0, 0
21661, 2, 24.021806, 425.193085, 0, 0, 0
21857, 2, 19.121335, 378.354176, 0, 0, 0
21662, 2, 16.375002, 452.341081, 0, 0, 0
21836, 2, 22.220053, 417.581847, 0, 0, 0
21685, 2, 23.867167, 452.373454, 0, 0, 0
21859, 2, 23.431866, 405.895952, 0, 0, 0
21663, 2, 20.296254, 472.362858, 0, 0, 0
21837, 2, 18.098884, 441.835553, 0, 0, 0
21686, 2, 24.407473, 479.887159, 0, 0, 0
21860, 2, 19.612985, 429.470898, 0, 0, 0
21664, 2, 22.236254, 494.577193, 0, 0, 0
21838, 2, 24.361481, 463.962999, 0, 0, 0
21861, 2, 19.265927, 449.896546, 0, 0, 0
21687, 2, 29.233884, 506.647245, 0, 0, 0
21839, 2, 21.604880, 490.458137, 0, 0, 0
21666, 2, 24.090068, 524.541608, 0, 0, 0
21862, 2, 24.187480, 469.316011, 0, 0, 0
21688, 2, 23.966387, 536.198466, 0, 0, 0
21840, 2, 16.779011, 518.866506, 0, 0, 0
21667, 2, 19.815292, 552.776667, 0, 0, 0
21863, 2, 21.140926, 496.045001, 0, 0, 0
21689, 2, 22.709369, 561.044654, 0, 0, 0
21841, 2, 20.670475, 539.315429, 0, 0, 0
21669, 2, 24.208736, 576.656013, 0, 0, 0
21864, 2, 28.742131, 520.351728, 0, 0, 0
21690, 2, 28.078610, 592.024871, 0, 0, 0
21773, 2, 20.466606, 601.644439, 0, 0, 0
21739, 2, 27.535542, 602.707649, 0, 0, 0
21865, 2, 23.514413, 549.979292, 0, 0, 0
21692, 2, 23.090567, 624.680626, 0, 0, 0
21774, 2, 19.612784, 625.713774, 0, 0, 0
21866, 2, 20.782699, 576.104153, 0, 0, 0
21740, 2, 23.434277, 631.196347, 0, 0, 0
21693, 2, 18.215237, 649.554701, 0, 0, 0
21775, 2, 25.157342, 648.325643, 0, 0, 0
21742, 2, 15.644656, 658.809855, 0, 0, 0
21867, 2, 23.317662, 598.001472, 0, 0, 0
21694, 2, 24.221858, 671.521340, 0, 0, 0
21743, 2, 20.085343, 678.405696, 0, 0, 0
21776, 2, 25.947122, 676.297489, 0, 0, 0
21868, 2, 23.045845, 622.943177, 0, 0, 0
21696, 2, 19.482246, 699.983783, 0, 0, 0
21869, 2, 16.077350, 648.676860, 0, 0, 0
21763, 2, 27.555690, 698.152058, 0, 0, 0
21778, 2, 20.294042, 705.034843, 0, 0, 0
21697, 2, 20.911371, 722.789728, 0, 0, 0
21870, 2, 16.721074, 668.776704, 0, 0, 0
21764, 2, 22.912106, 726.948949, 0, 0, 0
21791, 2, 23.981645, 729.146315, 0, 0, 0
21698, 2, 21.312741, 746.260962, 0, 0, 0
21766, 2, 19.579058, 757.911272, 0, 0, 0
21844, 2, 23.620927, 698.055565, 0, 0, 0
21792, 2, 20.695534, 756.092691, 0, 0, 0
21699, 2, 16.256749, 771.239029, 0, 0, 0
21793, 2, 17.322408, 779.341740, 0, 0, 0
21767, 2, 19.516678, 777.881260, 0, 0, 0
21871, 2, 26.521045, 722.606477, 0, 0, 0
21700, 2, 21.362661, 790.513254, 0, 0, 0
21768, 2, 26.064999, 799.206663, 0, 0, 0
21872, 2, 17.067084, 751.500910, 0, 0, 0
21796, 2, 19.025899, 809.531466, 0, 0, 0
21981, 2, 24.841677, 752.589318, 0, 0, 0
21769, 2, 19.142555, 826.099211, 0, 0, 0
21873, 2, 24.307871, 772.226877, 0, 0, 0
21797, 2, 17.878599, 834.607629, 0, 0, 0
21982, 2, 23.684198, 777.713682, 0, 0, 0
21874, 2, 21.783600, 796.994066, 0, 0, 0
21798, 2, 18.414708, 856.293183, 0, 0, 0
21983, 2, 20.533749, 804.369868, 0, 0, 0
21703, 2, 23.541699, 863.742836, 0, 0, 0
21875, 2, 17.557151, 819.116781, 0, 0, 0
21799, 2, 24.876816, 876.163036, 0, 0, 0
21984, 2, 22.646808, 826.196797, 0, 0, 0
21704, 2, 24.907755, 890.811713, 0, 0, 0
21800, 2, 22.409713, 901.980323, 0, 0, 0
21876, 2, 29.452964, 839.043002, 0, 0, 0
21985, 2, 20.305665, 852.569538, 0, 0, 0
21705, 2, 25.871394, 917.588611, 0, 0, 0
21801, 2, 19.348789, 925.424398, 0, 0, 0
21877, 2, 25.036478, 871.383245, 0, 0, 0
21987, 2, 20.177532, 877.519136, 0, 0, 0
21802, 2, 23.524892, 945.379320, 0, 0, 0
21706, 2, 26.196946, 945.073219, 0, 0, 0
21878, 2, 25.457248, 899.203336, 0, 0, 0
21803, 2, 19.273972, 969.078708, 0, 0, 0
21990, 2, 23.901552, 908.808209, 0, 0, 0
21707, 2, 22.146467, 973.000121, 0, 0, 0
21879, 2, 25.766496, 926.650784, 0, 0, 0
21804, 2, 24.495600, 991.876830, 0, 0, 0
21991, 2, 26.072278, 934.618466, 0, 0, 0
21709, 2, 23.157136, 1004.056870, 0, 0, 0
21880, 2, 31.192543, 953.249662, 0, 0, 0
21966, 2, 22.792155, 966.596226, 0, 0, 0
21710, 2, 27.110454, 1028.092468, 0, 0, 0
21806, 2, 32.028805, 1020.290952, 0, 0, 0
21881, 2, 22.913150, 985.393920, 0, 0, 0
21711, 2, 23.408463, 1055.699698, 0, 0, 0
21808, 2, 19.935793, 1056.280289, 0, 0, 0
21973, 2, 28.523780, 1004.724094, 0, 0, 0
21882, 2, 26.609158, 1009.790437, 0, 0, 0
21712, 2, 19.426785, 1079.621963, 0, 0, 0
21810, 2, 23.522627, 1088.542841, 0, 0, 0
21977, 2, 27.007568, 1034.158275, 0, 0, 0
21883, 2, 24.839957, 1039.524329, 0, 0, 0
21713, 2, 23.047229, 1103.932808, 0, 0, 0
21811, 2, 20.368838, 1115.723591, 0, 0, 0
21979, 2, 22.731980, 1062.701155, 0, 0, 0
21843, 2, 28.620801, 1068.984763, 0, 0, 0
21717, 2, 22.602662, 1144.804470, 0, 0, 0
21812, 2, 22.560496, 1141.949428, 0, 0, 0
21968, 2, 25.535702, 1088.046860, 0, 0, 0
21884, 2, 23.676873, 1097.135994, 0, 0, 0
21718, 2, 23.796199, 1167.654304, 0, 0, 0
21832, 2, 19.736995, 1144.244699, 1, 0, 1
21956, 2, 20.439963, 1117.339205, 0, 0, 0
21976, 2, 23.948259, 1125.526722, 0, 0, 0
21719, 2, 26.931226, 1191.965570, 0, 0, 0
21992, 2, 19.539975, 1141.620260, 0, 0, 0
21959, 2, 19.845644, 1145.927757, 0, 0, 0
21974, 2, 28.333994, 1152.872963, 0, 0, 0
21993, 2, 17.506583, 1163.178847, 0, 0, 0
21969, 2, 21.405787, 1168.142750, 0, 0, 0
21722, 2, 32.119022, 1226.923262, 0, 0, 0
21975, 2, 35.434146, 1181.674986, 0, 0, 0
21723, 2, 27.088506, 1259.747815, 0, 0, 0
21807, 2, 29.966486, 1254.359426, 1, 0, 1
21949, 2, 29.950325, 1204.427902, 0, 0, 0
21980, 2, 23.371468, 1217.696243, 0, 0, 0
21996, 2, 18.227025, 1230.785772, 0, 0, 0
21724, 2, 21.952045, 1289.166742, 0, 0, 0
21963, 2, 15.846377, 1234.143664, 0, 0, 0
21978, 2, 17.644684, 1243.961321, 0, 0, 0
21998, 2, 17.384409, 1251.593315, 0, 0, 0
21957, 2, 19.774202, 1253.859753, 0, 0, 0
21725, 2, 24.964498, 1313.721795, 0, 0, 0
21971, 2, 17.091010, 1264.180383, 0, 0, 0
21999, 2, 20.757447, 1271.710080, 0, 0, 0
21953, 2, 20.252222, 1277.491867, 0, 0, 0
21886, 2, 19.528821, 1292.682517, 0, 0, 0
21726, 2, 26.391652, 1348.181160, 0, 0, 0
22000, 2, 23.775507, 1292.666942, 0, 0, 0
21961, 2, 20.422529, 1305.599312, 0, 0, 0
21727, 2, 18.309779, 1376.282698, 0, 0, 0
21679, 2, 25.823548, 1374.765826, 0, 0, 0
22001, 2, 16.638758, 1320.275790, 0, 0, 0
21962, 2, 23.663546, 1326.271695, 0, 0, 0
21728, 2, 20.074470, 1398.660342, 0, 0, 0
21887, 2, 19.078460, 1341.271981, 0, 0, 0
22002, 2, 15.738086, 1344.726621, 0, 0, 0
21944, 2, 27.309706, 1355.235408, 0, 0, 0
21813, 2, 21.717507, 1418.451663, 0, 0, 0
21888, 2, 28.569572, 1363.601617, 0, 0, 0
22003, 2, 28.786321, 1364.424927, 0, 0, 0
21947, 2, 22.205215, 1383.777132, 0, 0, 0
21701, 2, 26.813000, 1448.503850, 0, 0, 0
21951, 2, 15.304887, 1398.507893, 1, 0, 1
21889, 2, 26.376726, 1397.631111, 0, 0, 0
21702, 2, 13.455971, 1477.901095, 0, 0, 0
21937, 2, 20.028250, 1410.273111, 0, 0, 0
21890, 2, 18.609405, 1425.971660, 0, 0, 0
21960, 2, 23.697882, 1417.959439, 1, 0, 1
21934, 2, 21.876976, 1437.001003, 0, 0, 0
21942, 2, 22.937595, 1435.666654, 0, 0, 0
21964, 2, 20.716520, 1444.929500, 1, 0, 1
21891, 2, 26.979903, 1444.995391, 0, 0, 0
21940, 2, 18.728045, 1459.723346, 0, 0, 0
21965, 2, 20.950398, 1468.898374, 0, 0, 0
21892, 2, 18.282596, 1474.093190, 0, 0, 0
21946, 2, 24.138307, 1466.258334, 0, 0, 0
21930, 2, 17.378680, 1481.164372, 0, 0, 0
21945, 2, 20.683660, 1494.293233, 0, 0, 0
21970, 2, 23.763008, 1490.513747, 0, 0, 0
21893, 2, 25.146285, 1494.813907, 0, 0, 0
21931, 2, 16.905281, 1501.561551, 0, 0, 0
21932, 2, 25.097964, 1517.361421, 0, 0, 0
21948, 2, 25.802012, 1516.140444, 0, 0, 0
21918, 2, 23.751924, 1523.345599, 0, 0, 0
21895, 2, 24.185076, 1527.965554, 0, 0, 0
21933, 2, 23.013040, 1543.454077, 0, 0, 0
21912, 2, 21.577345, 1545.639610, 0, 0, 0
21896, 2, 22.424280, 1553.409244, 0, 0, 0
21911, 2, 24.189166, 1551.013503, 0, 0, 0
21941, 2, 15.639860, 1566.501741, 0, 0, 0
21913, 2, 20.465422, 1579.245319, 0, 0, 0
21898, 2, 20.293526, 1579.947927, 0, 0, 0
21915, 2, 24.530073, 1575.093274, 0, 0, 0
21935, 2, 20.764756, 1586.201285, 0, 0, 0
21914, 2, 18.747487, 1601.131185, 0, 0, 0
21899, 2, 22.042331, 1601.828460, 0, 0, 0
21938, 2, 26.438963, 1608.753947, 0, 0, 0
21917, 2, 22.113836, 1621.226058, 0, 0, 0
21900, 2, 20.275355, 1628.084804, 0, 0, 0
21936, 2, 21.661560, 1636.611426, 0, 0, 0
21916, 2, 20.530522, 1644.277139, 0, 0, 0
21901, 2, 24.889712, 1650.870180, 0, 0, 0
22004, 2, 22.363939, 1658.382152, 0, 0, 0
21903, 2, 27.522937, 1683.977730, 0, 0, 0
22005, 2, 27.821824, 1680.933865, 0, 0, 0
21904, 2, 19.257752, 1712.325153, 0, 0, 0
22006, 2, 22.183003, 1710.083208, 0, 0, 0
21670, 2, 23.897987, 1788.734973, 0, 0, 0
21905, 2, 26.089184, 1733.861063, 0, 0, 0
22007, 2, 27.499089, 1732.886493, 0, 0, 0
21671, 2, 17.922835, 1814.471138, 0, 0, 0
21842, 2, 18.934463, 1763.182296, 0, 0, 0
22009, 2, 27.984033, 1765.084366, 0, 0, 0
21672, 2, 21.566930, 1835.230044, 0, 0, 0
21906, 2, 22.150697, 1781.364950, 0, 0, 0
21673, 2, 20.339487, 1859.965242, 0, 0, 0
21907, 2, 26.470838, 1805.363367, 0, 0, 0
21674, 2, 28.359683, 1883.898729, 0, 0, 0
21908, 2, 26.684579, 1832.614704, 0, 0, 0
22010, 2, 26.489659, 1841.767937, 0, 0, 0
21675, 2, 18.267929, 1914.122211, 0, 0, 0
21909, 2, 17.711193, 1861.578511, 0, 0, 0
22011, 2, 18.869155, 1869.241232, 0, 0, 0
21676, 2, 20.728213, 1935.520614, 0, 0, 0
21923, 2, 23.928352, 1890.841219, 0, 0, 0
22012, 2, 25.995277, 1890.563918, 0, 0, 0
21677, 2, 23.432913, 1960.758782, 0, 0, 0
21926, 2, 27.013707, 1915.776326, 0, 0, 0
22013, 2, 25.258896, 1918.844441, 0, 0, 0
21925, 2, 19.478373, 1943.469351, 0, 0, 0
22014, 2, 22.993641, 1945.429369, 0, 0, 0
21928, 2, 18.329757, 1964.714959, 0, 0, 0
22015, 2, 21.913140, 1970.433204, 0, 0, 0
21929, 2, 24.997945, 1985.994338, 0, 0, 0
22017, 2, 24.065724, 2000.488806, 0, 0, 0
21922, 2, 18.842041, 2012.161631, 0, 0, 0
21920, 2, 23.820254, 2035.110758, 0, 0, 0
22019, 2, 23.082799, 2032.926826, 0, 0, 0
22020, 2, 21.240663, 2058.601742, 0, 0, 0
21927, 2, 22.055379, 2060.517821, 0, 0, 0
22021, 2, 22.697309, 2081.736377, 0, 0, 0
22022, 2, 27.145965, 2104.772367, 0, 0, 0
22143, 2, 19.900390, 15.906523, 0, 0, 0
22144, 2, 21.951099, 37.702695, 0, 0, 0
22217, 2, 15.621667, 52.772845, 1, 0, 1
22145, 2, 21.098879, 62.432392, 0, 0, 0
22218, 2, 16.151702, 72.335206, 0, 0, 0
22222, 2, 19.995167, 76.459023, 0, 0, 0
22194, 2, 22.985323, 82.608756, 0, 0, 0
22219, 2, 19.347312, 92.872283, 0, 0, 0
22223, 2, 24.489440, 100.035820, 0, 0, 0
22188, 2, 25.907430, 107.897849, 0, 0, 0
22023, 2, 20.655750, 138.953653, 0, 0, 0
22224, 2, 24.833457, 128.122119, 0, 0, 0
22178, 2, 21.874071, 136.459979, 0, 0, 0
22220, 2, 21.188923, 139.166586, 0, 0, 0
22187, 2, 22.043010, 160.365052, 0, 0, 0
22025, 2, 21.179342, 191.521978, 0, 0, 0
22180, 2, 20.465050, 186.635738, 0, 0, 0
22026, 2, 17.630406, 213.884271, 0, 0, 0
22193, 2, 22.360186, 207.411251, 0, 0, 0
22027, 2, 24.600251, 235.158975, 0, 0, 0
22028, 2, 18.295168, 261.568312, 0, 0, 0
22169, 2, 23.959172, 238.832237, 0, 0, 0
22029, 2, 19.417763, 283.987507, 0, 0, 0
22175, 2, 26.798742, 263.489579, 0, 0, 0
22181, 2, 22.666215, 291.666031, 0, 0, 0
22034, 2, 17.853380, 321.745943, 0, 0, 0
22182, 2, 28.362294, 318.008230, 0, 0, 0
22036, 2, 20.337388, 347.245314, 0, 0, 0
22037, 2, 25.955580, 369.191523, 0, 0, 0
22151, 2, 24.053499, 351.288793, 0, 0, 0
22038, 2, 15.495332, 396.163863, 0, 0, 0
22153, 2, 20.131203, 376.230718, 0, 0, 0
22039, 2, 20.242679, 415.627866, 0, 0, 0
22156, 2, 23.511533, 403.543599, 0, 0, 0
22040, 2, 21.210176, 442.126652, 1, 0, 1
22159, 2, 25.132139, 429.905057, 1, 0, 1
22041, 2, 27.662174, 463.347446, 0, 0, 0
22162, 2, 24.361880, 455.032870, 0, 0, 0
22045, 2, 23.836689, 499.589491, 0, 0, 0
22171, 2, 19.898484, 487.046391, 0, 0, 0
22046, 2, 21.544278, 525.565456, 0, 0, 0
22177, 2, 23.307243, 515.360365, 0, 0, 0
22192, 2, 19.747370, 525.727543, 0, 0, 0
22047, 2, 27.034799, 548.365541, 0, 0, 0
22183, 2, 23.145324, 539.527403, 0, 0, 0
22190, 2, 25.800199, 548.790623, 0, 0, 0
22048, 2, 18.866392, 576.923381, 0, 0, 0
22189, 2, 20.601258, 565.093435, 0, 0, 0
22049, 2, 21.574377, 597.320463, 0, 0, 0
22195, 2, 26.019628, 575.357525, 0, 0, 0
22152, 2, 18.230621, 589.502754, 0, 0, 0
22050, 2, 17.862186, 620.907670, 0, 0, 0
22197, 2, 20.771012, 605.727960, 0, 0, 0
22186, 2, 21.048392, 609.220678, 0, 0, 0
22051, 2, 21.853005, 640.961677, 0, 0, 0
22198, 2, 18.432887, 627.221485, 0, 0, 0
22148, 2, 26.468318, 632.942560, 0, 0, 0
22052, 2, 24.749426, 666.361917, 0, 0, 0
22199, 2, 22.230886, 647.288650, 0, 0, 0
22161, 2, 20.177880, 659.021765, 0, 0, 0
22053, 2, 22.350265, 692.678466, 0, 0, 0
22201, 2, 28.134504, 677.372973, 0, 0, 0
22174, 2, 27.260996, 683.094213, 0, 0, 0
22055, 2, 24.837283, 718.656065, 0, 0, 0
22170, 2, 22.588646, 712.612695, 0, 0, 0
22203, 2, 23.428852, 717.533706, 0, 0, 0
22056, 2, 25.222832, 745.445595, 0, 0, 0
22146, 2, 26.365648, 737.375083, 0, 0, 0
22204, 2, 19.967836, 749.002596, 0, 0, 0
22058, 2, 27.583143, 779.073755, 0, 0, 0
22205, 2, 23.907538, 769.172881, 0, 0, 0
22150, 2, 24.112454, 771.398522, 0, 0, 0
22206, 2, 19.088054, 793.803183, 0, 0, 0
22059, 2, 25.911304, 808.712789, 0, 0, 0
22155, 2, 15.890901, 799.224118, 0, 0, 0
22207, 2, 19.553925, 813.269063, 0, 0, 0
22061, 2, 25.812380, 844.609189, 0, 0, 0
22157, 2, 27.603372, 823.452313, 0, 0, 0
22208, 2, 18.533353, 834.200907, 0, 0, 0
22062, 2, 19.248988, 871.220629, 0, 0, 0
22209, 2, 18.383968, 854.394502, 0, 0, 0
22164, 2, 19.680532, 855.262530, 0, 0, 0
22064, 2, 24.283242, 894.564412, 0, 0, 0
22210, 2, 20.380351, 876.739411, 0, 0, 0
22168, 2, 15.887279, 886.681596, 0, 0, 0
22065, 2, 18.206217, 920.585466, 0, 0, 0
22211, 2, 18.288771, 898.783913, 0, 0, 0
22179, 2, 20.014353, 910.072472, 0, 0, 0
22212, 2, 23.667926, 920.859816, 0, 0, 0
22149, 2, 17.675194, 934.166644, 0, 0, 0
22066, 2, 26.719562, 948.122327, 0, 0, 0
22185, 2, 15.240401, 951.114501, 0, 0, 0
22158, 2, 19.405191, 955.686407, 0, 0, 0
22067, 2, 27.137647, 976.257703, 0, 0, 0
22213, 2, 23.789568, 972.688246, 0, 0, 0
22068, 2, 17.147790, 1005.737007, 0, 0, 0
22069, 2, 19.501815, 1027.221264, 0, 0, 0
22214, 2, 23.772372, 1005.420956, 0, 0, 0
22215, 2, 22.208528, 1030.271708, 0, 0, 0
22070, 2, 26.619715, 1047.688166, 0, 0, 0
22228, 2, 22.579667, 48.333052, 0, 0, 0
22216, 2, 23.429682, 1053.163831, 0, 0, 0
22071, 2, 21.032754, 1077.328439, 0, 0, 0
22231, 2, 23.310307, 79.416723, 0, 0, 0
22513, 2, 23.627107, 28.023154, 0, 0, 0
22072, 2, 20.995490, 1101.627265, 0, 0, 0
22232, 2, 27.424582, 103.846973, 0, 0, 0
22073, 2, 21.023176, 1129.162285, 0, 0, 0
22516, 2, 28.086368, 63.386830, 0, 0, 0
22233, 2, 27.183730, 131.986191, 0, 0, 0
22074, 2, 17.685020, 1153.243399, 0, 0, 0
22235, 2, 20.548537, 162.645584, 0, 0, 0
22518, 2, 20.585038, 103.353472, 0, 0, 0
22076, 2, 27.996802, 1177.995358, 0, 0, 0
22237, 2, 18.637153, 191.935985, 0, 0, 0
22519, 2, 25.424532, 130.138761, 0, 0, 0
22078, 2, 20.278324, 1210.371805, 0, 0, 0
22239, 2, 20.197516, 214.798417, 0, 0, 0
22520, 2, 23.057081, 156.643766, 0, 0, 0
22079, 2, 18.155618, 1231.760005, 0, 0, 0
22241, 2, 23.634132, 238.952785, 0, 0, 0
22521, 2, 20.883429, 182.498652, 0, 0, 0
22081, 2, 23.711729, 1258.230572, 0, 0, 0
22523, 2, 28.174118, 207.243614, 0, 0, 0
22227, 2, 24.168775, 270.906211, 1, 0, 1
22082, 2, 20.299447, 1285.537827, 0, 0, 0
22524, 2, 16.138869, 235.529345, 0, 0, 0
22243, 2, 18.031384, 296.753513, 0, 0, 0
22083, 2, 23.369850, 1306.447858, 0, 0, 0
22125, 2, 19.861972, 1308.661026, 0, 0, 0
22525, 2, 24.850777, 254.321672, 0, 0, 0
22242, 2, 19.864354, 318.578466, 1, 0, 1
22084, 2, 19.941478, 1330.294478, 0, 0, 0
22221, 2, 24.241604, 1312.109652, 0, 0, 0
22245, 2, 17.943252, 340.388174, 0, 0, 0
22526, 2, 24.007723, 279.322490, 0, 0, 0
22086, 2, 19.492926, 1354.241947, 0, 0, 0
22246, 2, 20.638804, 361.751050, 0, 0, 0
22126, 2, 24.854105, 1359.689508, 0, 0, 0
22527, 2, 22.543210, 304.578096, 0, 0, 0
22087, 2, 20.865496, 1377.126222, 0, 0, 0
22248, 2, 24.146332, 386.351365, 0, 0, 0
22605, 2, 19.950264, 333.167209, 0, 0, 0
22127, 2, 23.514569, 1393.185706, 0, 0, 0
22088, 2, 24.881668, 1400.853385, 0, 0, 0
22250, 2, 24.145432, 414.474888, 0, 0, 0
22568, 2, 16.326422, 362.038782, 0, 0, 0
22089, 2, 16.982282, 1428.703250, 0, 0, 0
22129, 2, 20.057199, 1428.412270, 0, 0, 0
22572, 2, 20.599135, 381.335947, 0, 0, 0
22090, 2, 20.985622, 1448.664414, 0, 0, 0
22252, 2, 24.036669, 442.229510, 0, 0, 0
22130, 2, 28.251142, 1452.927011, 0, 0, 0
22584, 2, 29.274517, 405.193549, 0, 0, 0
22253, 2, 25.028163, 470.068457, 0, 0, 0
22092, 2, 28.492252, 1473.574507, 0, 0, 0
22131, 2, 18.927748, 1481.950200, 0, 0, 0
22587, 2, 17.757154, 436.113186, 0, 0, 0
22133, 2, 20.014738, 1504.418690, 0, 0, 0
22093, 2, 22.174079, 1503.439225, 0, 0, 0
22254, 2, 24.925924, 497.295006, 0, 0, 0
22589, 2, 21.823538, 455.696089, 0, 0, 0
22134, 2, 21.268809, 1526.989021, 0, 0, 0
22255, 2, 20.367014, 525.711076, 0, 0, 0
22094, 2, 20.670412, 1536.813022, 0, 0, 0
22600, 2, 17.263553, 480.224564, 0, 0, 0
22135, 2, 15.623443, 1552.624614, 0, 0, 0
22256, 2, 21.514077, 549.014028, 0, 0, 0
22095, 2, 25.910827, 1559.897338, 0, 0, 0
22606, 2, 21.279115, 499.957698, 0, 0, 0
22257, 2, 21.537764, 572.785752, 0, 0, 0
22137, 2, 27.498622, 1572.681603, 0, 0, 0
22578, 2, 25.549339, 524.152608, 0, 0, 0
22096, 2, 25.762863, 1587.795666, 0, 0, 0
22258, 2, 16.089398, 597.945896, 0, 0, 0
22138, 2, 19.561855, 1608.635772, 0, 0, 0
22563, 2, 20.362437, 550.753263, 0, 0, 0
22097, 2, 21.682031, 1615.702831, 0, 0, 0
22260, 2, 19.724607, 622.370094, 0, 0, 0
22139, 2, 26.580784, 1629.692649, 0, 0, 0
22569, 2, 19.017871, 578.929772, 0, 0, 0
22261, 2, 22.053409, 643.936839, 0, 0, 0
22098, 2, 27.963379, 1645.398549, 0, 0, 0
22575, 2, 22.704544, 599.946711, 0, 0, 0
22262, 2, 20.694624, 669.316037, 0, 0, 0
22140, 2, 34.089572, 1658.142071, 0, 0, 0
22099, 2, 30.164339, 1676.157200, 0, 0, 0
22592, 2, 27.195233, 622.605704, 0, 0, 0
22100, 2, 18.406415, 1707.346774, 0, 0, 0
22263, 2, 28.073056, 694.207428, 0, 0, 0
22142, 2, 27.980379, 1700.553852, 0, 0, 0
22557, 2, 19.035532, 651.608980, 0, 0, 0
22101, 2, 27.206860, 1726.835159, 0, 0, 0
22574, 2, 18.013454, 673.089422, 0, 0, 0
22264, 2, 27.272492, 724.153000, 0, 0, 0
22585, 2, 16.772964, 693.074258, 0, 0, 0
22265, 2, 20.302197, 753.686681, 0, 0, 0
22102, 2, 25.145909, 1756.152086, 0, 0, 0
22266, 2, 20.696687, 777.512814, 0, 0, 0
22547, 2, 25.434320, 714.361977, 0, 0, 0
22103, 2, 25.600638, 1783.566424, 0, 0, 0
22268, 2, 23.343986, 802.881753, 0, 0, 0
22556, 2, 24.706465, 742.137620, 0, 0, 0
22104, 2, 18.833029, 1810.866374, 0, 0, 0
22626, 2, 18.937159, 769.773805, 0, 0, 0
22106, 2, 19.409861, 1837.896320, 0, 0, 0
22269, 2, 25.320592, 828.528634, 0, 0, 0
22581, 2, 27.504092, 774.387239, 0, 0, 0
22627, 2, 17.565489, 790.655660, 0, 0, 0
22107, 2, 26.632435, 1859.020820, 0, 0, 0
